pkt_len_mean,fwd_pkt_len_mean,bwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_max,pkt_len_min,fwd_pkt_len_min,pkt_len_var,pkt_len_std,fwd_byts_b_avg,flow_byts_s,flow_pkts_s,init_bwd_win_byts,init_fwd_win_byts,fwd_psh_flags,psh_flag_cnt,Label
62.44553,266.55673,63.790085,132.09705,50.533085,98.911255,58.231773,6051.67,359.84232,0.28991714,2789.3564,3.7263598,66.452194,15325.777,0.5800744,1.3559978,4
80.65278,109.93557,261.53076,129.9578,100.31231,96.17192,64.00854,764.1642,95.95957,3.8574042,14849.973,9.030363,0.060234223,140.65234,9.607307,1.3478427,4
100.614746,95.54776,108.566925,118.046684,12.767069,79.35939,125.35864,27601.332,30.942495,0.2007264,1550.9451,3.9758477,0.20124084,35.164192,4.5750356,1.3515062,4
320.8205,128.0001,315.5723,322.8031,121.45289,62.783024,205.10355,48687.8,33.775074,0.5350207,313.08582,1.5166178,1537.5708,3.1665268,36.043602,1.3589909,4
453.83383,68.773384,601.859,100.46649,443.46906,106.46785,135.72983,151.10187,10.089957,2.6134295,129.20927,5.7764144,15875.995,20.631453,39.001816,1.3526294,4
360.44263,231.02776,534.3733,186.3664,1016.5424,93.56886,51.100513,2772.0999,9.058914,0.12909053,41.562202,1.9482455,1589.5417,6.182708,3.8052392,1.3496397,4
113.97615,286.42053,514.7367,294.58945,240.13922,107.59511,49.84752,733.8894,5.764695,0.15459473,91.28441,3.1552346,12282.367,6351.5576,0.62333095,1.3654232,4
85.2874,65.693726,146.88052,472.9588,244.42624,102.19152,51.8432,9257.7705,294.7427,0.38581944,927.1628,16.779049,4.0554137,10872.123,0.6923739,1.3600876,4
93.62624,124.21119,59.484863,142.71999,261.1181,59.95774,64.42447,280.13205,167.25363,0.2803224,16125.037,64.04174,0.68857634,10946.602,2.2181334,1.365339,4
729.81445,80.03223,59.978382,350.9594,198.03712,67.84314,116.403015,792.0117,159.29309,2.2560706,21754.777,2.555845,0.88469553,3.307138,27.456505,1.365017,4
103.54262,76.65285,104.34874,236.32011,206.66725,56.27695,145.24173,8882.089,238.07643,0.2675321,6248.11,54.624397,751.4158,3.2083373,7.259038,1.3611935,4
99.157486,215.51613,9.280337,160.25829,168.59776,55.651806,193.99464,26707.844,10.430408,0.8283667,127.23312,23.436049,3772.6172,4.9955435,2.707326,1.3623419,4
413.62433,121.52193,55.074432,107.394325,47.667034,58.827305,139.2474,5710.2173,9.518119,2.6586945,54.071335,1.579575,0.56948996,3.2176502,30.08729,1.3656989,4
110.88036,92.34017,53.94145,213.23132,260.96918,69.57085,50.225822,526.8266,66.88331,2.3056188,1942.3644,3.3429358,3.2795634,10.795253,36.06484,1.3642921,4
120.48802,183.98282,33.766186,148.52676,174.65727,104.57161,98.03155,203.92514,22.707039,0.12919818,85.93149,8.287715,56.254288,13.9757805,9.69546,1.3489084,4
726.7643,74.18251,197.14915,569.1514,811.16284,63.010925,81.51012,564.11163,45.7157,1.0667701,720.22473,75.16957,0.08926243,3.273342,7.688045,1.3654528,4
230.37744,95.478775,22.947495,215.3446,62.643513,95.27951,95.54551,106.470825,451.35107,0.34881276,522.63086,2.295567,2142.6611,182.56297,12.023024,1.3601426,4
78.81711,82.793884,568.1518,123.55443,358.92416,65.52032,59.258797,2814.3572,24.465952,0.07425451,91.462845,2.073122,310.0857,15790.962,1.2133452,1.3599741,4
213.36487,102.64496,15.782639,125.92955,10.995687,98.75992,50.56452,1241.2495,276.6066,0.11476332,4561.8647,5.5299616,16926.637,3.0878131,18.878359,1.3639269,4
275.18286,245.64459,705.56604,162.60587,165.3982,103.62919,166.85233,3970.051,144.15793,0.39989448,12004.428,4.809614,0.14497554,9.731438,25.163097,1.3649296,4
107.740974,65.81191,14.674196,346.5181,57.194775,66.103546,50.0587,135.38705,307.13263,1.6730757,7570.916,2.1653233,4563.375,777.3104,3.6800861,1.3514092,4
99.74463,196.44547,464.94775,430.99405,547.59485,70.12837,52.512955,170.43639,14.535012,1.6080651,41.142128,45.792923,0.18624169,14873.928,1.6321492,1.3602297,4
63.678837,75.596146,26.830685,252.26846,67.260414,70.16966,60.883327,211.13858,114.03401,2.8599658,40000.914,7.1470084,5.2560034,15531.77,0.5035517,1.364514,4
344.22266,69.0758,2.484106,189.6798,110.97547,100.72523,57.227917,471.48734,53.16052,0.5878018,1022.303,21.778103,5385.0215,8.688056,5.7474084,1.3648609,4
98.49408,159.73564,75.88893,183.299,200.55576,74.56096,49.82631,60035.47,12.951007,0.2871766,37.41567,68.63711,7.392812,7329.4326,1.9657924,1.3651631,4
79.94337,134.89453,263.7616,207.33246,124.92658,57.34398,53.924973,135.98395,7.8988466,0.14611225,60.621056,22.414347,158.73898,4527.47,2.0311775,1.3575221,4
112.32172,175.40079,477.60336,151.87537,722.1176,88.537415,53.63964,16276.551,148.36926,3.6529512,33380.66,57.4009,546.38135,7238.1875,1.1387731,1.3490163,4
543.5673,202.3428,444.50983,246.63118,91.02238,66.71852,56.17596,119.91673,161.61119,0.13397914,11066.113,4.9961605,0.10852485,5.4577746,2.6586914,1.3658589,4
90.64189,99.22752,357.6449,223.34042,623.2617,69.74955,120.205185,774.9137,328.34607,0.777131,1572.4551,67.239296,0.62444603,103.87029,2.128335,1.3541163,4
118.532,131.8877,8.114856,141.51332,27.616886,69.507,62.449917,43082.098,13.93886,1.4930117,40.90902,3.309496,5.169698,3.4874816,39.01219,1.3482983,4
77.21585,95.99328,196.3088,137.51501,5.754917,68.79072,60.287758,2833.5293,135.38191,2.1736007,20560.432,57.153275,16574.912,1559.2533,3.2016323,1.3492064,4
163.7449,82.797676,60.451717,233.38196,255.47885,62.859623,60.564606,139.7506,327.86243,0.2139632,4177.2646,19.154003,8937.615,6.3362994,18.160385,1.3631228,4
78.33547,68.97853,95.88309,212.8494,191.97227,103.3456,62.468044,859.9259,273.279,0.29009327,14956.69,1.707403,15116.663,7044.1924,2.0270712,1.3499683,4
305.66873,98.65209,61.0897,115.00054,200.15442,88.55945,50.194542,46270.785,9.9137945,9.527087,29.062344,1.7837404,96.49295,65.78879,1.1253616,1.3634446,4
65.85707,233.44925,118.01683,130.09056,9.3234825,72.750114,50.671246,75093.555,15.288004,2.4973454,156.43135,2.6537666,7.2280726,11397.402,1.0946214,1.3581805,4
133.79173,72.21406,244.34749,230.81664,30.124088,93.12542,78.80276,277.86978,19.610344,0.7535582,83.469574,23.787643,12174.684,2302.0325,4.7227964,1.360392,4
188.41093,69.550354,1005.5863,101.75569,605.8096,69.40168,53.0735,57230.227,5.676798,0.20342968,89.685,69.4186,125.487526,340.40594,2.7896476,1.3655596,4
259.22803,90.10759,386.84863,131.57233,166.87177,87.881775,115.37873,2865.069,15.475869,3.092103,41.07763,1.4599674,68.62429,32.507946,16.79113,1.3506157,4
76.0052,184.38187,8.510657,232.53677,128.06902,57.52688,65.71246,14943.786,17.248316,0.26363492,393.99203,4.7794094,14915.948,8334.115,0.96601254,1.3520672,4
136.39345,129.92607,37.571888,142.80788,62.318443,69.2411,50.13105,46501.84,15.909355,3.4720256,50.19171,19.755201,0.22573881,2328.9165,1.9612242,1.3644937,4
76.4492,190.26515,17.85382,124.04049,200.7273,69.70928,64.10914,68467.59,14.108971,0.4726836,29.917551,5.680499,4.7232733,13329.328,1.7309874,1.3509223,4
97.22888,250.8324,54.764275,180.86884,173.1955,108.61929,146.99402,8075.575,26.425686,0.22512378,1801.1791,66.86013,18.3587,32.997845,2.8766165,1.3484035,4
75.498764,238.16982,12.112297,115.01465,121.72418,69.944275,55.99065,73481.914,90.74884,0.1453355,8270.308,73.707214,5753.3203,871.7806,5.591872,1.3638306,4
76.05071,240.85329,11.699239,144.73613,17.548496,66.527596,49.955482,6273.6514,175.3948,0.20446411,13887.116,4.5155783,1.0440645,2723.6304,3.188917,1.3503516,4
104.28255,67.57442,214.73352,178.60889,9.10476,67.16947,77.79251,42087.57,34.02537,3.4103138,328.45007,2.3609405,2.0848713,2954.7324,3.5089517,1.348702,4
167.90652,92.569855,317.7351,187.79282,26.815655,94.4043,57.845726,76959.91,216.56409,3.6362991,8396.348,36.591194,994.74054,1167.6437,1.7390909,1.3596617,4
73.41156,83.2262,198.10861,139.2494,677.2106,109.61557,69.106316,68433.78,14.835606,4.5900197,49.64194,13.857857,3.8503363,2715.8062,1.5823171,1.3662109,4
117.19615,81.01728,492.6838,114.09491,321.4489,70.118706,186.48392,586.631,37.065414,3.1686163,218.65211,19.745703,0.2936874,4.468343,4.7939057,1.3595102,4
219.11734,187.45113,87.830124,329.51453,354.9072,81.38251,153.62123,14011.989,8.477501,0.21084666,62.493107,56.360477,0.86366105,29.728664,16.354097,1.3579221,4
690.4977,67.382454,79.10635,155.0754,307.30692,67.12355,160.49536,743.9031,474.74734,0.15015319,505.83435,2.75404,12676.381,4.3741045,85.21567,1.3491709,4
458.8897,115.75753,37.275536,207.50618,112.89019,57.07145,53.14034,66761.08,47.067753,0.4503525,1007.44073,1.7962022,2878.7805,23.117573,1.3010623,1.3503506,4
92.564674,66.82267,23.362967,161.19804,36.3554,84.26451,67.11355,12912.163,211.03886,2.2941365,4613.467,1.5578403,0.29391146,9372.585,2.299732,1.3652656,4
306.30988,238.12898,103.8136,210.0964,147.22482,64.72232,91.18637,155.37718,48.742924,4.3723745,4765.6294,26.863277,2415.0134,48.2164,8.59328,1.3647797,4
214.68323,73.210365,831.33545,88.92258,307.17184,59.018204,66.743744,3559.3503,123.38759,1.0376141,11051.315,5.418194,0.94783777,4.0787835,17.615456,1.3617775,4
144.93175,105.89437,287.6115,144.50587,82.620575,65.56966,82.06805,1205.2437,10.5222435,1.4696556,51.61741,15.829458,4.811705,21.03718,10.505285,1.3598667,4
62.118855,217.12648,146.15424,187.3664,19.747889,105.08841,49.88503,615.21326,40.06996,0.6539018,6881.608,1.8247213,0.31518924,16095.659,0.8908893,1.3668772,4
62.7445,67.34718,47.091183,275.93335,293.3224,63.662064,62.907997,261.2885,43.11371,0.7243892,733.08386,53.36866,38.992966,13605.228,0.54625183,1.3491167,4
106.611275,219.42877,130.14032,206.27065,688.6271,106.33019,56.34087,3133.002,64.376686,0.11579771,25605.84,28.738272,16379.329,463.20224,4.4846983,1.3501854,4
92.86417,78.72844,243.53236,171.24669,65.47814,99.60397,50.728848,20285.855,274.92923,1.8833606,620.3324,6.399362,11722.855,18.164255,37.33657,1.3530078,4
178.93445,65.88383,645.6746,127.586975,375.3073,86.55083,52.16787,76323.64,308.328,1.239132,261.17947,60.38032,0.058301277,18.685692,11.184692,1.3535408,4
80.159256,167.17494,69.21026,133.50223,227.43626,86.4823,63.484123,4180.0786,11.457016,2.6179876,43.766327,1.9838407,40.274403,14113.412,1.6130536,1.3504126,4
120.93403,109.39895,84.89253,296.30554,83.94024,55.61573,76.947815,4190.9263,67.13638,0.39107335,29392.012,2.4568508,14522.895,3380.3167,4.8646655,1.3558737,4
321.77243,99.16489,361.0707,140.30438,151.28111,59.623634,142.8423,180.70326,363.84784,0.19641857,281.62048,13.825379,578.7019,3.7923071,25.551693,1.3633662,4
113.90496,181.5951,12.328286,316.03366,129.92476,90.600525,56.761257,91.31684,258.8932,0.115639694,11813.342,5.5632343,11700.537,9202.502,2.0842571,1.3499534,4
90.10424,98.10623,1002.46075,295.06143,308.08252,67.16729,55.282845,71833.65,57.862816,0.24228147,5689.4653,8.340669,2.4601395,6806.452,1.2451619,1.3538771,4
99.96594,84.611496,5.431078,209.15926,21.403557,69.748,194.46625,4412.497,52.66406,0.12483404,7493.4775,3.6579132,41.212307,3.7069335,3.1298192,1.3577318,4
151.4198,106.89716,58.79884,217.68262,185.92575,58.25516,82.02468,9182.924,184.3292,0.17416589,33167.13,71.25496,185.25258,2186.6782,7.173341,1.3646454,4
683.12463,68.29457,273.17868,174.37881,4.751396,78.53126,168.28299,260.7409,235.7683,0.19038807,22278.18,11.986422,107.54101,4.291768,91.27231,1.3507538,4
85.622635,70.25238,31.979671,197.22986,8.698986,60.432617,102.72757,107.91295,215.37958,4.1286373,10509.328,30.812115,16497.918,44.925976,6.663945,1.3487754,4
147.45903,77.39668,13.687961,147.79977,28.35846,101.82593,79.939926,8242.823,204.64598,0.3563119,16248.013,2.635872,3478.3445,369.3875,5.170063,1.3504168,4
120.46902,102.20712,136.06653,122.83703,383.27368,99.75789,197.98076,803.666,29.091637,2.6354563,432.3111,1.9455245,1.2774907,4.2907057,4.3677034,1.3613942,4
77.80393,97.982735,79.384224,249.86351,146.63434,55.844063,55.571903,43132.297,11.585445,0.29850993,150.61345,22.599833,0.10302258,13481.125,0.8740573,1.3650877,4
675.21204,222.9393,31.33302,95.75677,115.43213,67.28333,57.92918,2229.772,14.87632,0.3510122,33.51584,1.638863,15833.852,3.2051423,2.0352135,1.3612597,4
107.084496,233.37459,134.72305,157.07684,352.45404,78.96217,89.45309,47027.48,11.369223,2.7356915,51.740658,6.8305707,14290.811,3.5708196,22.057041,1.3539642,4
65.83575,69.87479,218.68103,108.94479,248.17146,108.49569,59.34238,1235.3235,9.747774,0.2309361,69.44483,65.08714,1365.2463,7508.4663,1.9922417,1.3597271,4
72.11808,117.33318,182.07974,98.987465,27.605618,71.19042,53.79143,68387.266,41.33228,0.89990145,304.5502,12.578985,50.264626,11572.143,0.83537436,1.3589035,4
94.92857,70.17313,83.41461,491.69492,11.872399,87.99747,64.893906,10674.435,65.64191,1.6420615,2326.8345,2.388415,0.228565,11503.016,2.6077976,1.361165,4
116.18953,141.36064,14.529687,145.15675,15.957564,60.13787,53.13272,2303.5176,12.9111595,5.353718,58.508644,1.8451456,112.54516,7086.4727,1.1669048,1.3590367,4
109.14608,87.08989,1.7589736,231.65869,59.923073,71.52939,99.21979,2954.0352,15.999096,0.23262367,38.655113,1.6618524,11867.514,329.76285,4.2504215,1.3648357,4
555.7673,73.81734,2.2320514,280.0251,59.944458,65.6251,145.94249,1863.166,10.557175,0.23044072,28.964174,30.946281,0.5837393,4.0342994,47.69358,1.3654,4
75.690475,120.81937,183.94826,101.8916,34.140205,60.566162,54.362827,35943.17,67.753944,0.7412088,36308.27,13.993082,0.28148088,14287.158,1.5286496,1.3563943,4
104.91948,74.420105,28.368639,133.86272,148.06638,68.38689,60.498825,13074.963,20.83449,0.5800521,299.4166,1.7540718,4000.0667,11092.5205,2.611866,1.3527712,4
143.40674,147.35046,16.147734,137.9955,24.381746,59.539948,136.51044,403.40955,181.3833,0.12007934,15606.936,63.449387,14051.709,3.3191967,11.311882,1.3502501,4
140.69247,104.93044,72.572914,184.07608,11.615181,106.685394,54.429604,250.86182,8.362613,2.3633435,63.72191,2.1899636,41.71865,237.88692,5.845295,1.3506951,4
67.21353,82.05965,395.37427,164.00867,253.74358,69.95645,61.068623,4126.169,290.8504,0.39781672,1453.7966,6.39113,31.641811,13956.918,0.6006756,1.3566861,4
555.4119,70.97158,2.1715796,145.23427,64.97732,70.425934,52.47056,1356.3024,284.15933,2.1464987,2436.654,36.748383,1051.9073,4.067706,1.827285,1.3596263,4
79.487625,223.53444,175.38228,282.4101,39.58635,56.278015,50.986137,957.4084,8.826799,0.07429582,25.987316,25.011995,67.70855,7589.07,0.8240049,1.3566077,4
61.818268,233.48,1020.60583,194.80946,386.9807,58.19625,52.967556,10887.626,14.667792,1.4538453,35.662544,1.8480558,0.065203674,15830.062,0.9957056,1.3623927,4
139.0946,72.70863,490.43985,170.8524,911.25397,91.84474,60.24344,56885.668,13.393616,1.8228924,58.405415,8.080235,9108.343,256.26434,3.266705,1.3479253,4
67.93075,262.40878,192.07536,154.48582,1358.5364,95.99805,72.01004,3021.2236,145.6199,3.8023283,14014.395,78.6823,17.876076,3616.5007,1.77972,1.365724,4
310.92285,220.34468,542.6694,195.36786,279.52478,60.846928,60.132683,74152.53,224.66846,0.13681266,18557.018,3.228963,10.886979,91.00435,1.8710607,1.348787,4
126.04654,186.04451,77.872086,145.97276,294.44193,98.20226,78.51124,27871.064,14.167671,0.20100436,217.41864,29.612806,1.5901155,2659.7124,4.4616942,1.3591578,4
103.90595,134.06209,51.180138,177.27438,56.444042,63.46322,55.83165,304.21295,73.23071,0.22710516,4569.595,73.3234,15513.072,13463.175,1.9083574,1.3530924,4
141.52556,67.52167,3.6659427,149.89056,84.09538,106.40074,50.044548,76806.3,27.847885,2.9551668,155.86694,2.6613617,47.226982,2185.136,1.6103488,1.3485469,4
690.96344,109.834,238.75523,140.76526,1450.852,69.5973,195.39651,107.52036,107.93948,0.3270515,6383.9487,18.615742,0.13549548,4.1542354,155.03514,1.3652719,4
133.67577,147.46652,21.926243,199.4997,125.09146,72.98956,62.11455,1549.9404,27.918312,1.2482419,1418.138,1.8704635,201.33054,1991.3854,3.6525974,1.3513889,4
113.175606,257.19415,451.4734,164.6436,1078.8997,59.704834,89.5713,24216.102,34.155064,4.0920253,156.80948,2.574929,0.7403897,1045.2859,3.7165792,1.3484603,4
110.13862,261.34882,547.2779,215.22641,259.95868,68.05441,194.49878,213.70676,18.351759,0.12528823,83.90865,17.158844,0.4861659,3.1819317,3.9236038,1.3621826,4
139.67921,66.70786,203.89885,378.4673,21.89114,59.24845,93.47331,1987.4674,213.22867,0.579568,14563.965,44.94602,1.4193373,8.144941,14.550113,1.3652034,4
240.92596,235.4179,8.216534,130.70653,21.379456,61.40346,50.143536,51591.492,262.74597,0.3816875,1032.2664,2.2973986,2.3047755,377.14655,0.78115493,1.3558013,4
143.26427,75.32405,375.54852,102.52133,502.55457,96.70871,52.134136,7335.727,26.106052,2.930664,81.5416,2.8853467,0.8932045,2948.8472,0.8650053,1.3638915,4
72.10887,254.06616,4.935979,156.57166,20.244432,79.706345,58.42165,194.41415,23.748232,2.7891252,455.61185,11.504171,32.498337,15523.758,1.1974504,1.3486717,4
67.39589,224.78072,11.918701,136.2189,159.14923,91.65903,64.406876,9471.218,423.87845,0.5915064,205.39888,1.5775434,4830.7246,7673.1875,1.8104296,1.3608087,4
70.30676,117.07763,1.3111093,120.40648,171.74661,65.88966,68.4734,524.7302,299.2549,1.1869711,276.5301,3.2471004,2.8419945,1297.2603,4.3426805,1.3602715,4
126.63724,146.05975,223.45747,206.3001,180.01688,66.94189,120.61275,35499.18,13.922639,5.377454,85.866394,1.615792,510.8738,42.07808,5.382784,1.3588736,4
109.30308,131.44135,210.52151,223.79251,221.72656,56.51363,68.99548,99.38613,190.55795,0.2669057,16610.154,29.333736,16109.6045,3.9136968,33.341114,1.3592098,4
161.86937,98.53574,282.65616,207.51622,168.86826,57.61002,50.435917,19796.832,7.672848,1.5483904,75.184204,1.6215837,13187.338,483.2577,1.3269663,1.3566505,4
712.4513,67.10306,536.31006,98.19753,668.388,69.811455,185.41331,11439.712,9.150537,0.15475012,73.81323,65.526566,131.23228,3.4852278,131.4531,1.3606322,4
65.201195,70.531525,181.80637,192.60066,24.373384,87.88427,58.664745,106.239334,12.232765,3.0510914,64.41118,1.7896688,0.0830028,11290.949,0.8050536,1.3541951,4
631.7468,70.185745,135.76321,176.25197,249.20837,70.23159,202.51538,16291.103,154.20486,0.35350943,44150.625,1.8288342,3513.2798,3.5877078,140.61751,1.3653767,4
322.0317,244.48874,193.48273,144.71216,1082.7671,58.012302,56.085705,285.33423,134.39584,0.1465224,12375.495,2.114736,0.09117293,96.5762,1.9332145,1.3545054,4
222.14337,67.53709,508.5537,108.61741,738.62305,68.95318,71.35229,670.1071,35.403774,0.13559704,6109.384,31.927391,9.518662,459.31598,5.03792,1.3485808,4
101.735115,73.1304,166.49805,136.01112,1636.5354,111.19792,61.20257,132.40979,237.10155,0.10960794,16295.843,60.07307,2.934026,12325.951,2.9442682,1.365927,4
121.49745,102.93205,622.0665,275.45587,830.4334,104.34326,91.82106,5399.0625,254.53851,4.1359205,3944.1565,6.8701787,0.08893018,3.8164802,20.346327,1.355046,4
155.23326,75.66692,144.4868,213.154,159.90994,61.38942,66.06762,27554.91,8.869742,2.083572,148.64188,21.434208,6.474349,14.254892,14.60101,1.3546855,4
153.13376,67.42978,53.735706,192.38734,242.62491,61.40245,50.3406,10565.035,58.208023,3.9565911,3134.7417,3.5349255,10356.154,3.1159146,34.76908,1.363577,4
127.36613,67.47754,229.93951,217.74832,57.27361,85.09776,63.357197,765.6323,28.43014,3.6652162,905.0387,6.1913915,1.3919225,14.053555,18.541351,1.3529891,4
148.58952,79.52045,334.3752,236.58496,791.25995,102.89394,118.30184,37100.082,15.309559,1.2500687,113.022995,1.4844558,8544.057,175.47456,7.3210464,1.3516846,4
263.98288,85.32752,218.87459,247.14737,7.697782,68.75894,93.10312,119.79421,105.87566,1.265827,9401.359,2.341267,9328.652,194.81525,11.93433,1.3503064,4
62.812897,185.68756,82.65614,176.44968,241.40529,64.89026,64.49448,111.68373,146.20815,0.4485106,11990.433,1.8460056,377.28595,11661.723,1.3482763,1.3645314,4
72.68941,258.89716,52.40008,336.3065,92.076385,72.89264,52.45864,40243.855,70.9218,1.566638,7852.022,2.8282707,0.12433961,7705.5234,0.99224097,1.3500216,4
440.75418,68.43763,724.26624,141.41068,202.7933,56.94305,51.705235,76554.586,400.7397,0.15028633,283.25098,1.5578971,16864.646,23.494852,1.3520421,1.3536904,4
144.41045,136.12634,235.29088,164.64621,287.54807,110.42564,52.83755,12803.219,310.7065,3.5093143,495.9339,64.27119,8.07765,3.067282,35.949562,1.3583901,4
181.39851,263.1127,33.712524,137.3457,113.98158,80.86447,63.8764,49680.117,26.173534,1.1418457,1964.1774,53.386875,345.33908,3.2249308,21.307188,1.3494068,4
102.42388,134.44833,353.20416,254.19633,184.40466,69.15404,180.0004,86.36133,27.614895,3.0340717,1327.4767,1.9192569,14498.149,6.0487957,3.2202091,1.3626757,4
543.12994,74.552925,36.547882,512.753,44.49951,68.609055,102.13839,10390.754,27.311096,3.059433,91.918564,12.337556,0.9391684,13.511093,16.086958,1.3646894,4
213.07703,72.12188,4.1311207,201.13449,22.972122,68.78766,101.02033,5938.5645,178.04895,0.41319904,18818.834,2.414154,132.71727,13.0069685,14.2030325,1.3487585,4
88.46107,163.08807,17.134487,238.64986,17.525642,87.89444,66.72898,980.8482,88.6096,0.66911936,4726.623,2.4403322,434.82132,4478.414,2.0731583,1.3634934,4
85.23031,211.0322,202.05609,311.20245,447.02557,110.501854,55.610004,56218.953,176.71312,2.3650222,13771.852,13.634256,0.09603958,8232.664,1.2122079,1.3487206,4
72.3502,68.185356,293.0989,101.0197,338.1999,85.54122,63.55162,1728.9078,373.043,1.0468032,565.0296,24.059242,552.2617,4533.3604,2.7979248,1.3659836,4
361.51624,115.12551,62.4308,261.80807,117.49648,71.01573,161.89539,95.491104,9.452546,1.3611664,70.13869,51.565613,1.470472,3.4368427,34.13477,1.3596723,4
543.61774,245.45755,235.19647,135.63617,874.3363,77.9003,157.0073,88.06267,238.3237,4.498617,10479.631,39.72648,0.090750694,6.676295,58.20198,1.3501887,4
85.28711,125.993546,26.285456,227.6467,159.65219,69.08933,97.526764,103.68728,14.31458,1.9444287,48.855896,73.45689,188.30122,98.572105,4.8645754,1.3509122,4
80.56436,86.78404,56.702374,142.69052,239.30473,56.258053,51.739574,62430.266,110.95476,2.0254781,34799.664,11.457985,18.171799,2331.7402,2.3156042,1.3640176,4
97.42839,90.97894,168.23077,188.59671,1002.65405,69.63332,195.67831,9864.859,67.48802,0.552598,16144.272,60.513638,6.5460806,4.647767,2.5722516,1.3519981,4
83.961586,183.06873,13.50347,280.04196,41.005512,68.132164,57.850807,375.92365,7.848104,0.62288356,62.58403,1.545837,11.894374,13893.051,1.6029387,1.3550413,4
627.5105,161.29947,4.1196947,176.97711,24.618774,92.479675,180.7941,3214.4963,204.1818,0.7212381,21008.564,1.9113499,506.41348,4.177557,99.84142,1.351527,4
113.65161,151.33565,79.63664,156.10724,293.18024,69.273125,74.17742,4377.629,210.98488,0.29550412,23476.973,70.08023,3.0441668,544.44727,5.080592,1.3584074,4
112.75022,75.675514,5.4322095,257.78162,20.908861,65.41227,115.30295,89.24237,99.05867,0.13120373,4243.8477,71.85073,184.95024,6.3825345,11.772399,1.361459,4
88.82573,179.04465,159.47075,165.51503,25.193275,80.90082,56.511192,2241.6555,12.98852,0.54491645,29.287891,1.5985916,2664.834,14060.624,1.8350377,1.352359,4
119.017006,69.20075,282.442,121.47023,296.6562,67.85326,70.52255,92.389366,17.86226,0.29080406,35.591637,16.429398,0.10734315,5306.163,4.3437433,1.3611104,4
155.9494,98.46367,46.732567,170.12146,234.88538,57.825165,55.137573,76358.88,350.8725,1.0048414,164.5727,1.5392587,150.66385,73.790054,8.360475,1.3578074,4
179.94655,86.363785,58.302765,152.8267,7.280815,69.8359,81.71366,59052.293,81.580574,3.776064,35163.94,17.913715,0.5725966,855.3771,7.0240307,1.3597789,4
207.70891,150.9718,197.52177,238.73683,387.13318,56.421204,178.71948,115.81801,16.470686,3.6102602,84.20887,7.157245,0.87768376,8.2755375,15.037171,1.3485162,4
184.56546,232.6065,3.5220034,136.99559,115.06135,71.80774,165.82228,44168.605,305.65192,1.5308247,4691.497,19.851433,1.9087073,12.391903,12.1013,1.3564594,4
66.27219,66.93745,29.099487,177.10037,108.48728,72.33914,61.174313,9687.618,7.4833236,0.26635212,56.463684,20.396608,1394.0312,11930.34,0.6713867,1.351888,4
168.23375,197.50739,93.52099,130.6032,161.30055,106.68196,124.71372,11667.741,412.7865,0.13055374,2155.1218,1.7064718,0.36310622,12.734304,9.529369,1.354816,4
87.04538,201.66907,523.3347,165.77121,400.8117,57.20868,55.56017,315.5518,339.17645,1.5802317,316.2894,32.67225,111.057465,44.129578,21.36661,1.3478845,4
